ORDER_ID,CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
4609,12282,C12282,C12282,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,24.08,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
4610,11692,C11692,C11692,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,24.08,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
4611,13348,C13348,C13348,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,29.88,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
4612,11218,C11218,C11218,5/13/2008 12:00:00.000 AM,5/13/2008 04:58:44.265 PM,29.88,NW313 ,5/28/2008 12:00:00.000 AM,30/05/08
4613,13405,C13405,C13405,11/8/2008 12:00:00.000 AM,11/8/2008 09:33:44.241 PM,29.88,NW184 ,12/10/2008 12:00:00.000 AM,20/12/08
4614,11898,C11898,C11898,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,29.88,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
4615,11490,C11490,C11490,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,29.88,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
4616,12322,C12322,C12322,2/26/2008 12:00:00.000 AM,2/26/2008 10:25:36.169 AM,29.88,SC391 ,3/20/2008 12:00:00.000 AM,07/04/08
4617,12544,C12544,C12544,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,29.88,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
4618,11636,C11636,C11636,1/1/2008 12:00:00.000 AM,1/1/2008 03:47:56.111 PM,29.88,WE418 ,2/2/2008 12:00:00.000 AM,10/02/08
4619,12996,C12996,C12996,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,29.88,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
4620,11326,C11326,C11326,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,29.88,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
4621,12910,C12910,C12910,10/26/2008 12:00:00.000 AM,10/26/2008 08:07:39.114 PM,29.88,SC256 ,11/10/2008 12:00:00.000 AM,14/11/08
4622,12048,C12048,C12048,8/10/2008 12:00:00.000 AM,8/10/2008 10:07:24.145 PM,29.88,NW382 ,9/8/2008 12:00:00.000 AM,10/08/08
4623,12995,C12995,C12995,4/14/2009 12:00:00.000 AM,4/14/2009 07:32:45.034 AM,29.88,NE301 ,7/23/2009 12:00:00.000 AM,12/08/09
4624,13201,C13201,C13201,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,11.05,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
4625,12610,C12610,C12610,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,33.99,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
4626,13402,C13402,C13402,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,11.85,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
4627,12963,C12963,C12963,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,19.81,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
4628,10899,C10899,C10899,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,29.88,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
4629,10122,C10122,C10122,11/3/2008 12:00:00.000 AM,11/3/2008 08:44:16.169 AM,13.82,NE178 ,12/1/2008 12:00:00.000 AM,20/12/08
4630,10652,C10652,C10652,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,48.52,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
4631,10509,C10509,C10509,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,21.97,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
4632,12167,C12167,C12167,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,10.15,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
4633,12339,C12339,C12339,3/4/2008 12:00:00.000 AM,3/4/2008 02:25:36.169 AM,17.2,WE415 ,3/20/2008 12:00:00.000 AM,30/03/08
4634,12960,C12960,C12960,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,9,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
4635,11173,C11173,C11173,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,14.61,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
4636,11390,C11390,C11390,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,6.05,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
4637,12214,C12214,C12214,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,13.25,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
4638,11844,C11844,C11844,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,50,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
4639,10609,C10609,C10609,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,19.81,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
4640,10058,C10058,C10058,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,29.88,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
4641,10897,C10897,C10897,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,13.3,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
4642,13511,C13511,C13511,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,11.85,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
4643,11483,C11483,C11483,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,33.99,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
4644,12248,C12248,C12248,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,18.45,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
4645,11755,C11755,C11755,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,11.05,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
4646,13248,C13248,C13248,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,13.51,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
4647,13121,C13121,C13121,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,18.99,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
4648,13368,C13368,C13368,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,13.88,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
4649,12954,C12954,C12954,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,23.12,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
4650,11110,C11110,C11110,6/26/2008 12:00:00.000 AM,6/26/2008 03:29:06.075 PM,11.92,NC358 ,7/13/2008 12:00:00.000 AM,23/07/08
4651,13369,C13369,C13369,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,16.79,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
4652,13235,C13235,C13235,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,34.18,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
4653,11120,C11120,C11120,2/29/2008 12:00:00.000 AM,2/29/2008 10:39:06.075 PM,5.98,SE331 ,3/17/2008 12:00:00.000 AM,27/03/08
4654,11926,C11926,C11926,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,22.32,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
4655,11352,C11352,C11352,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,37.92,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
4656,10856,C10856,C10856,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,15.9,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
4657,12607,C12607,C12607,1/6/2008 12:00:00.000 AM,1/6/2008 06:23:54.169 PM,8.99,NW118 ,1/26/2008 12:00:00.000 AM,07/02/08
4658,12889,C12889,C12889,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,9.51,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
4659,12919,C12919,C12919,12/16/2008 12:00:00.000 AM,12/16/2008 07:32:59.136 AM,13.88,SW346 ,1/1/2009 12:00:00.000 AM,05/01/09
4660,11780,C11780,C11780,9/25/2008 12:00:00.000 AM,9/25/2008 04:43:54.169 PM,23.89,NE103 ,10/20/2008 12:00:00.000 AM,27/10/08
4661,12881,C12881,C12881,11/8/2008 12:00:00.000 AM,11/8/2008 09:33:44.241 PM,18.45,NW184 ,12/10/2008 12:00:00.000 AM,20/12/08
4662,13008,C13008,C13008,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,18.45,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
4663,10594,C10594,C10594,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,18.45,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
4664,11047,C11047,C11047,11/25/2008 12:00:00.000 AM,11/25/2008 04:23:44.241 PM,18.45,NW244 ,12/7/2008 12:00:00.000 AM,15/12/08
4665,12420,C12420,C12420,9/12/2008 12:00:00.000 AM,9/12/2008 06:11:26.077 AM,18.45,SE136 ,9/29/2008 12:00:00.000 AM,09/10/08
4666,10241,C10241,C10241,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,18.45,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
4667,11532,C11532,C11532,2/29/2008 12:00:00.000 AM,2/29/2008 10:39:06.075 PM,18.45,SE331 ,3/17/2008 12:00:00.000 AM,27/03/08
4668,13230,C13230,C13230,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,18.45,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
4669,10235,C10235,C10235,6/9/2008 12:00:00.000 AM,6/9/2008 06:50:44.265 PM,18.45,WE223 ,6/28/2008 12:00:00.000 AM,10/07/08
4670,11171,C11171,C11171,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,18.45,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
4671,13467,C13467,C13467,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,18.45,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
4672,11491,C11491,C11491,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,18.45,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
4673,13100,C13100,C13100,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,18.45,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
4674,10125,C10125,C10125,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,11.05,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
4675,11336,C11336,C11336,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,11.05,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
4676,12331,C12331,C12331,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,11.05,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
4677,10551,C10551,C10551,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,11.05,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
4678,10982,C10982,C10982,6/1/2008 12:00:00.000 AM,6/1/2008 04:58:44.265 PM,12.85,NC361 ,7/20/2008 12:00:00.000 AM,30/07/08
4679,10792,C10792,C10792,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,13.3,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
4680,11411,C11411,C11411,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,7.45,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
4681,12967,C12967,C12967,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,5.66,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
4682,12611,C12611,C12611,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,13.51,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
4683,11385,C11385,C11385,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,22.95,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
4684,11766,C11766,C11766,1/3/2008 12:00:00.000 AM,1/3/2008 03:47:56.111 PM,12.85,SC259 ,2/10/2008 12:00:00.000 AM,20/02/08
4685,12564,C12564,C12564,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,16.85,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
4686,13402,C13402,C13402,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,29.79,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
4687,11829,C11829,C11829,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,7.45,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
4688,11264,C11264,C11264,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,5.66,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
4689,10655,C10655,C10655,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,28.55,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
4690,11449,C11449,C11449,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,16.25,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
4691,11040,C11040,C11040,12/28/2008 12:00:00.000 AM,12/28/2008 04:44:52.166 AM,8.99,SE205 ,1/19/2009 12:00:00.000 AM,25/01/09
4692,10434,C10434,C10434,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,9.51,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
4693,10381,C10381,C10381,11/25/2008 12:00:00.000 AM,11/25/2008 04:23:44.241 PM,22.77,NW244 ,12/7/2008 12:00:00.000 AM,15/12/08
4694,13098,C13098,C13098,3/31/2008 12:00:00.000 AM,3/31/2008 06:57:39.114 PM,14.61,SW142 ,4/20/2008 12:00:00.000 AM,30/04/08
4695,13109,C13109,C13109,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,38.99,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
4696,11064,C11064,C11064,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,18.24,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
4697,12475,C12475,C12475,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,17.23,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
4698,12279,C12279,C12279,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,16.83,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
4699,11455,C11455,C11455,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,11.05,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
4700,11236,C11236,C11236,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,11.05,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
4701,11055,C11055,C11055,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,11.05,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
4702,11158,C11158,C11158,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,11.05,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
4703,11752,C11752,C11752,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,11.05,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
4704,12708,C12708,C12708,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,11.05,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
4705,12327,C12327,C12327,11/11/2008 12:00:00.000 AM,11/11/2008 01:34:16.169 AM,11.05,NW115 ,12/8/2008 12:00:00.000 AM,19/12/08
4706,11665,C11665,C11665,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,13.3,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
4707,11163,C11163,C11163,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,13.3,SW211 ,3/16/2009 05:47:25.000 PM,05/08/09
4708,12753,C12753,C12753,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,7.45,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
4709,12447,C12447,C12447,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,7.45,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
4710,13163,C13163,C13163,11/9/2008 12:00:00.000 AM,11/9/2008 05:33:26.077 PM,7.45,SE397 ,12/8/2008 12:00:00.000 AM,20/12/08
4711,10379,C10379,C10379,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,7.45,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
4712,12079,C12079,C12079,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,7.45,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
4713,13352,C13352,C13352,6/26/2008 12:00:00.000 AM,6/26/2008 03:29:06.075 PM,7.45,NC358 ,7/13/2008 12:00:00.000 AM,23/07/08
4714,11921,C11921,C11921,11/8/2008 12:00:00.000 AM,11/8/2008 09:33:44.241 PM,7.45,NW184 ,12/10/2008 12:00:00.000 AM,20/12/08
4715,12862,C12862,C12862,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,7.45,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
4716,10339,C10339,C10339,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,7.45,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
4717,12564,C12564,C12564,5/11/2008 12:00:00.000 AM,5/11/2008 09:27:55.166 PM,7.45,SW217 ,5/30/2008 12:00:00.000 AM,10/06/08
4718,12779,C12779,C12779,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.45,NE109 ,3/16/2009 05:47:25.000 PM,05/08/09
4719,10541,C10541,C10541,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.45,SC124 ,3/16/2009 05:47:25.000 PM,05/08/09
4720,10353,C10353,C10353,6/29/2008 12:00:00.000 AM,6/29/2008 04:50:44.265 PM,7.45,SC127 ,7/20/2008 12:00:00.000 AM,30/07/08
4721,12006,C12006,C12006,2/5/2008 12:00:00.000 AM,2/5/2008 09:25:36.169 AM,5.66,SE133 ,2/20/2008 12:00:00.000 AM,07/03/08
4722,12556,C12556,C12556,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,5.66,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
4723,13514,C13514,C13514,10/22/2008 12:00:00.000 AM,10/22/2008 05:33:26.077 PM,5.66,NC229 ,11/8/2008 12:00:00.000 AM,20/11/08
4724,12624,C12624,C12624,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,5.66,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
4725,11722,C11722,C11722,1/6/2008 12:00:00.000 AM,1/6/2008 06:23:54.169 PM,5.66,NW118 ,1/26/2008 12:00:00.000 AM,07/02/08
4726,10149,C10149,C10149,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,5.66,SW412 ,3/16/2009 05:47:25.000 PM,05/08/09
4727,10550,C10550,C10550,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,5.66,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
4728,12546,C12546,C12546,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,5.66,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
4729,13152,C13152,C13152,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,5.66,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
4730,11809,C11809,C11809,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,5.66,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
4731,10856,C10856,C10856,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,5.66,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
4732,13437,C13437,C13437,5/19/2008 12:00:00.000 AM,5/19/2008 08:47:39.114 PM,5.66,SC388 ,6/2/2008 12:00:00.000 AM,15/06/08
4733,11069,C11069,C11069,3/28/2008 12:00:00.000 AM,3/28/2008 02:22:36.169 AM,5.66,WE421 ,4/3/2008 12:00:00.000 AM,19/04/08
4734,11181,C11181,C11181,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,23.89,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
4735,12619,C12619,C12619,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,23.89,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
4736,11011,C11011,C11011,4/6/2008 12:00:00.000 AM,4/6/2008 01:07:36.111 PM,23.89,WE352 ,4/20/2008 12:00:00.000 AM,01/04/08
4737,11941,C11941,C11941,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,23.89,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
4738,10700,C10700,C10700,4/30/2008 12:00:00.000 AM,4/30/2008 01:02:36.169 AM,23.89,NE235 ,5/19/2008 12:00:00.000 AM,29/05/08
4739,13149,C13149,C13149,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,23.89,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
4740,10854,C10854,C10854,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,23.89,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
4741,10434,C10434,C10434,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,23.89,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
4742,12175,C12175,C12175,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,23.89,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
4743,11059,C11059,C11059,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,23.89,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
4744,11675,C11675,C11675,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,23.89,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
4745,11930,C11930,C11930,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,23.89,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
4746,12493,C12493,C12493,5/13/2008 12:00:00.000 AM,5/13/2008 04:58:44.265 PM,23.89,NW313 ,5/28/2008 12:00:00.000 AM,30/05/08
4747,13442,C13442,C13442,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.87,NE109 ,3/16/2009 05:47:25.000 PM,05/08/09
4748,11811,C11811,C11811,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,17.87,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
4749,12694,C12694,C12694,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.87,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
4750,10223,C10223,C10223,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,17.87,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
4751,10360,C10360,C10360,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.87,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
4752,12181,C12181,C12181,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,17.87,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
4753,10230,C10230,C10230,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,17.87,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
4754,11994,C11994,C11994,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,17.87,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
4755,10303,C10303,C10303,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,17.87,NE109 ,3/16/2009 05:47:25.000 PM,05/08/09
4756,12115,C12115,C12115,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,17.87,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
4757,11709,C11709,C11709,8/25/2008 12:00:00.000 AM,8/25/2008 04:39:06.075 PM,17.87,NC160 ,9/19/2008 12:00:00.000 AM,27/09/08
4758,13004,C13004,C13004,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,17.87,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
4759,12978,C12978,C12978,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,14.28,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
4760,13306,C13306,C13306,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,14.28,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
4761,13186,C13186,C13186,3/14/2008 12:00:00.000 AM,3/14/2008 02:22:36.169 AM,14.28,SW214 ,3/29/2008 12:00:00.000 AM,09/04/08
4762,12915,C12915,C12915,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,14.28,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
4763,11532,C11532,C11532,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,14.28,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
4764,12058,C12058,C12058,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,14.28,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
4765,12437,C12437,C12437,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,14.28,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
4766,12091,C12091,C12091,3/28/2008 12:00:00.000 AM,3/28/2008 02:22:36.169 AM,14.28,WE421 ,4/3/2008 12:00:00.000 AM,19/04/08
4767,13052,C13052,C13052,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,14.28,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
4768,13517,C13517,C13517,6/9/2008 12:00:00.000 AM,6/9/2008 06:50:44.265 PM,28.55,WE223 ,6/28/2008 12:00:00.000 AM,10/07/08
4769,13336,C13336,C13336,9/10/2008 12:00:00.000 AM,9/10/2008 08:27:55.166 PM,18.45,SE271 ,9/30/2008 12:00:00.000 AM,10/09/08
4770,12802,C12802,C12802,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,16.25,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
4771,13202,C13202,C13202,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,11.45,RP121 ,3/16/2009 05:47:25.000 PM,05/08/09
4772,12490,C12490,C12490,11/12/2008 12:00:00.000 AM,12/12/2008 03:19:56.043 AM,11.15,SE139 ,1/23/2009 12:00:00.000 AM,03/02/09
4773,11138,C11138,C11138,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,33.85,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
